x,y,label
4.674482211333492,0.6973606402915256,1
5.402484179072365,0.2666620819855903,1
4.6995129264409075,0.4334645888171576,1
5.546424513470875,-0.47987549927459333,1
5.039304347786307,0.24094776098343418,1
4.581819356062817,-0.19167202903577069,1
4.018968477389767,-0.49767904253146483,1
4.027614425433578,-0.18995449211746146,1
4.645833563491963,-0.14233883897326916,1
5.235174179915432,0.08137242534922863,1
4.538995107481782,-0.256558929782067,1
4.284370088206835,0.07593240117383042,1
4.864619934850493,1.2264488461577785,1
5.970282688941203,1.1347072948414156,1
6.31502835915179,-0.5697415046470908,1
5.4256326034004365,0.6813322246080034,1
5.301185388378562,1.5450249421568565,1
6.605093236960691,0.8194058418679171,1
5.413085927607774,-0.5098668823707737,1
4.291422902623165,0.6428599384503089,1
4.952165687617547,-0.6415204609724097,1
4.921560194929919,0.4276889336289091,1
0.7919321539917981,5.131897559925046,2
0.029732070270485328,5.203926168907134,2
0.3094043066308882,4.464369960688208,2
0.7270305156585666,6.585283967935989,2
0.7149455468084254,4.284079392776282,2
0.25977243342438255,4.083318700488851,2
-0.956895163493958,5.616947135119857,2
0.2491095924213357,4.7654333577980665,2
-1.1202174541245185,4.397456914248158,2
0.302581817887749,5.220171366587655,2
0.636204638376765,6.163479544332719,2
-0.014564664305249941,5.4966008721821815,2
0.11284860961139433,4.885960760813031,2
0.0451807386988497,5.807633683165401,2
-0.4504292667740803,5.9216559471412555,2
1.1343184627368845,5.222599452801851,2
0.3612244565736905,4.3070997181766995,2
1.692933134991618,5.819101675605171,2
0.3089568228374673,5.236326730007536,2
0.485219653061021,4.788122230166767,2
0.37915046983923484,4.615878658469813,2
0.5145325276535024,4.7710602653223,2
0.7663755210353467,5.12387186390283,2
0.3699699457599317,7.07263006501385,2
0.7086416966929223,5.369371855511095,2
0.2280737912639755,4.542776169761073,2
0.8857216570569924,6.213408280022278,2
0.24070175218170461,6.26047077973288,2
0.12898930323771893,4.078621967771163,2
-0.21314416955214882,4.531499353735191,2
0.02636564328785168,5.596537482302174,2
-0.3875344744535972,5.149248535955594,2
0.3260813348984808,4.736392233223116,2
-0.3751038915327917,5.255139251071849,2
0.7517350083471728,4.818485067589279,2
-0.27522179551881315,5.110663543873197,2
0.3833796028027596,4.856565986779198,2
-0.011333607300221704,5.053732926673428,2
-0.486714900506603,5.087715673184517,2
-0.15420533110853962,6.20142323557531,2
-0.12718343596491344,5.489102382041474,2
0.4400287906701827,4.492894400258907,2
-0.5899051389572592,4.918250148725277,2
0.6190486657563277,4.83745162585264,2
-0.21498848680621568,3.365739349031041,2
-0.0509829527002339,5.39762899850789,2
0.48124489609318305,5.471445020876741,2
-0.007347057386550504,5.056332774277566,2
0.726377721067518,5.114168900336584,2
-1.2565724955821367,5.845110765426487,2
-0.4815849696063556,6.069809058048666,2
1.2714726223179387,5.682209190522283,2
0.7718129767306667,6.374975065013818,2
-0.49704461412978157,5.360549999208868,2
0.3511986997918918,4.588346142611092,2
1.472381918318204,4.83273725683283,2
-0.26248077074770365,5.369317357557315,2
0.852136029235143,4.819864795165677,2
-0.17919965056781528,5.518826596175654,2
-0.7016377767599249,4.7113739533739185,2
4.4698535528580035,4.725302887888654,3
4.910022828334929,6.166379822114942,3
5.573865435510191,5.014165875392728,3
4.857886046104975,5.552988294860752,3
5.270943904901361,5.563650034589647,3
5.873405328117043,4.3623678775062755,3
3.5751694184234255,4.986210891916669,3
5.050255782937767,5.181374875802493,3
4.621270597168659,4.852878017233762,3
5.353376115379585,5.387415986788676,3
5.841784932199234,3.6299246006343955,3
3.9572968202067065,5.92461279874539,3
5.384658529662831,5.501812277128096,3
4.8198548526484775,4.700117798650295,3
5.1263669790728335,4.405626191956181,3
4.032240776097801,4.297613916810738,3
5.0736976291413045,5.4029951560908085,3
6.044348111182381,5.235160492362638,3
5.298845994973657,6.067674069230542,3
4.508799979746197,4.393290865047013,3
4.659782148202109,4.939142558631884,3
6.279606657280883,4.7793739149975725,3
5.826691101048263,4.701063055780241,3
5.310798881717888,5.430902660777857,3
5.33706878216508,5.475003548307522,3
4.564213195566485,5.92094845917694,3
5.620434036227579,4.55609294381197,3
5.319872706627982,4.321273527986889,3
5.060020244838466,4.259339933729922,3
5.45433490336307,6.874832831632826,3
5.930240903266561,5.462185488040867,3
4.42897391618332,5.240496283617525,3
5.749179055407248,4.944101662321441,3
5.081762937174732,3.9284035990772606,3
4.458984581925387,3.8309991339164977,3
6.210816577073627,5.298918804757089,3
5.458334817358691,4.8718021225058274,3
4.076194166397375,5.111293727330569,3
4.597449102301691,4.386627969590868,3
5.035044954122569,5.069455200864891,3
4.885846436561958,4.510309425788926,3
4.376482434423775,5.003997486608998,3
5.773167598050971,3.9853451891416345,3
4.584361612701286,4.897315603498479,3
4.899605280168863,4.625103493149371,3
6.219694635300531,5.252855165164501,3
4.376788770920668,3.8096359040342236,3
4.891122859837281,5.935698199623403,3
5.1219166198869255,3.5352386938697515,3
4.129144541595428,5.0777395103762135,3
5.675216015946566,5.089223326992659,3
5.094421380150511,5.678622474114067,3
5.794524364729797,4.572124526597236,3
5.2770444764272915,4.394497689334235,3
4.319117476041431,5.372099295675415,3
4.09973694916665,5.107431342569515,3
5.198716915080146,5.544726113332223,3
4.272404695678712,5.240849313241624,3
4.920672249691405,5.939867020460593,3
4.530242239528246,4.297961310590782,3
5.316367625151689,4.458736839925079,3
4.181414265952789,5.5755799170593825,3
5.27220024291837,3.0321636426207093,3
4.417518014111669,4.29921587804319,3
5.407521033173316,5.931330573930311,3
4.6613552431557705,6.620736349889093,4
6.765763828646508,3.3666875051857605,4
1.025112870284548,4.255103035703888,4
6.946171043542215,7.2813585945338986,4
0.3295512620659782,6.856865558408266,4
4.802890913744294,6.218371175727741,4
-0.825189918327125,7.262467026410432,4
5.0351770691301905,-0.8348262191079303,4
2.901208121935621,-1.3846658245090948,4
4.745877983606205,3.451806393739761,4
3.2828713660693607,5.972292340199104,4
5.197291933269581,-1.5828464519512797,4
5.1213908612291705,2.91465667810765,4
-0.6121935319245086,0.9717927903323242,4
2.591940832753937,6.088457797698037,4
6.3190286840255965,-1.4789783674369317,4
1.9215445593765246,5.935291936572401,4
3.5236372986608373,6.051618778001881,4
